"November 10, 2021 at 05:53PM",Afternoon Ride,Ride,3640,"14 minutes, 59 seconds",899,http://www.strava.com/activities/6237139634,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:pnteFmnusZ%7CC%60EEDEZFTEHk@%60@c@VWHQ?OEc@e@i@g@yBaBQOMWEEGQAWGOQw@Eg@GgBHMl@Wl@]%60BiArBmBh@o@z@kAh@_AlBwDKg@FQLGjAqADKXu@%5EyANwAHcALmC@w@ViD?SEGWGCEBk@AGOA@CBIDA%60@H%5CBTADS?a@DWb@e@E_BNaD?g@Cy@?g@HiBAi@DgANyATuARsDFg@HqAPw@Bc@j@mKByBABPeBZqHPuCBc@DME?@CG?%60@cERkD@_BBc@J%7D@Z_G?a@ZoDd@kIJiCDYHqA@m@Di@JkCAIIEk@Eg@KSCm@?iCe@CCCIHq@LF@B?V@BJEBFMYA@
"November 11, 2021 at 10:54AM",Morning Run,Run,7012.5,"39 minutes, 21 seconds",2361,http://www.strava.com/activities/6240945825,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:niueFcc%7BsZG%5CGbAMz@?~@IbCWdGE%5CMPIHK?EFWnAATS~AQxB@j@U%7CCi@~KSjBW%7CF@PEnAMz@GpASbCONQl@QjAQFaAKc@@SLuCxBAVHPQv@C%5CSNY@k@Ly@%5E%7B@l@s@r@_@h@u@zAa@vAUrAQpA?rCGVSHUd@SW_@JgAbBs@z@wAdAaAh@oAf@eAVk@DeCSaACWGaAEk@GyAIk@?wDYa@?cAJi@?_AIQI?w@KQSGUAU?c@%5EUHw@AyAOeAC%7BCU%7DDQyAOeCOe@PaAESKg@Qk@AaBQQIOUCYD%7DADYHYv@sAt@o@~@_@TIj@Gj@C~@Ah@Jj@@bAEj@IrAc@b@YNKbAkA%60@_@%5CUd@MR?f@Af@DpEf@l@Td@Xh@Jl@BdBLnANh@@dBL%7CDZvATh@Nd@VPLx@%7C@f@Tf@PTFvAFbBKfA?j@NPLv@jALVJHJATUCL@C%5ELTCHQBw@?_BFu@PmAViARo@d@aAh@%7B@l@s@dA%7B@x@c@h@MRAf@OFI?SNgAJWzCcCNQ@WFWNGVALELM%60@i@HYJoBC[AYHo@FYLwANcDRsC@[G[@[JmALgAZaGFYXs@JeBf@sFRqANK%60@IBYFkCb@gJDiBCYJ[D_BJwA
"November 11, 2021 at 01:17PM",Afternoon Ride,Ride,3631.2,"13 minutes, 32 seconds",812,http://www.strava.com/activities/6241202415,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:zkueFsw%7BsZSpCQVCL@@?J@BJD%60CNHDAEFADDDDBPEvAk@zK[%60EE%5EOxBOtDAhAAJCK@DE@DH?j@GhBWlDGf@SvDGfCSfCC%60BE%5EMzBKlAO~BAbAOdBCrAYdEAp@KzAOpAGlAQv@SZKj@QzCOvDEZOp@M%60BUxE@pA[pE?%60BCr@C@GKa@GGGMEQBGT?ZJLGb@JPZBNH?ZOjBEbAYjDYhFENa@%60@g@z@c@b@m@r@BAA@DJGPQRQXy@pBGBSXWv@qAhBk@j@mAhAaAr@wC%60BITL%60CLt@%5ClAX%60@fChBZZj@r@HBR?XIROPEh@a@Zc@AGYKAMHUH?DHABBGGBBC
"November 12, 2021 at 08:19AM",Morning Ride,Ride,3809.2,"13 minutes, 54 seconds",834,http://www.strava.com/activities/6245007969,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:bhueFyj%7BsZKeB?@SB@DMRSP?LCAXwD@UAMj@V%7CAXp@H%7CAJABJTF%60@AZ%7B@%7CPYbDa@tICjAW~DUpGOrBUzDD@O%7CCIz@MpCOfBKlB?p@%7B@zOIVc@~@Mr@_@nHIbAY~BCbAKnAGrABt@KxAGzA?v@IvA?d@?@E?g@CK@c@GE@IF@PLZC%60@@JDHj@DDXMvBAr@YdC_@bGI%5Ec@%5EO%5EU%5Eq@r@QTKVDLHJEBQ?i@jAKNIPCRe@j@a@r@KJQf@m@%7C@a@%5CU%5Cu@v@%7DBbBoBlACH?TJjAJt@ZpATf@ZZ~BhBVXdApAFDJ?DEPk@RIZWHCXe@DIAKECK@IILc@LFG@A?
"November 12, 2021 at 12:54PM",Lunch Ride,Ride,3318.7,"14 minutes, 27 seconds",867,http://www.strava.com/activities/6245725470,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:psteFmhusZKTFXNDRIf@i@%7C@wAHYZ_@pAsBPo@b@c@%7CB%7BCHSWe@]_@iAyASQa@m@OOu@_Bm@w@U_@GQ?IBEBAAc@DM%5Cq@v@w@P[Re@Fe@Pi@F%7B@FuAFYBeCVyCAOGOO?CEHuAEc@DY@CR@NCJHNCDIAMBKTSJc@PQRYPs@?w@Ge@Me@A[?uAJkCEKRcAP]JiABKAqAHgCNkCHk@B@@IFm@?sBN%7BAF%7BBPkCA[De@Fa@IC?EXsCPuBDmBPuB@%7D@F_@ACC@@WBK@g@XsGJqA@q@VeDBcAJm@L_@@Y@kADm@CIJiATqFNoBDWISBi@J%7D@Je@@_@AYTqC@k@I[UO_@IY?aBMaBYe@?AIHOFGPKIHMF
"November 12, 2021 at 01:22PM",Afternoon Run,Run,3569.2,"19 minutes, 40 seconds",1180,http://www.strava.com/activities/6245776784,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:jiueFci%7BsZ?WXMrBPf@AXH%5ETp@HZHbDT%7CCZjCRZFLf@GpB@d@GDEPEfEYrCOdEApAJbAF@FZ?LMJMPXn@?XEX@%60AUlCE%7C@SxB?XKxAj@pAG%5CSl@%5C?r@Dp@Lr@RpCJ%7C@AbDT%5CDj@XVDrBn@XEv@?dAFdA%60@TFXBXCXIVOTUP]Z%7D@F]AkAKWA[?_AB[Rw@JYNUPw@?_@C_@G]K]QWu@o@s@Ko@DeBUUGaAAm@OUAg@PQLs@UgAO_BQo@UmAG%7DAu@YIqABu@ImAa@SS?MF@Ng@GGMGCa@@W?yADy@@oAHy@HqBNsABqAJyA%5EyDEyABkAKUQMQMSEe@JS?e@HYI
"November 13, 2021 at 02:10PM",Afternoon Ride,Ride,3815.4,"18 minutes, 12 seconds",1092,http://www.strava.com/activities/6249747299,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:bhueF%7Bj%7BsZHqAWMg@r@SDDCGAB@CM?a@Hw@Ji@B%7D@@DNDBFn@Nl@HnAJXFHCv@FBBDGA??HHLD%5CE%60AI%5EKx@KrCQdDIn@UhDCv@W~CKlDACEX@rAGpA?h@ShD@POzAQ%60DEhAKfAMfCCtASvBMtBEdBIfA?vAGh@CDEx@]lGKj@GfB@?Gh@INOLEFMl@UfEEtB_@xBKtAOpDB%7CB]jDItCCHs@K]?GBEFARDLJJCj@DFd@JFFQrCCr@m@tICt@ENa@%60@c@%7C@o@r@k@t@BTGLG?k@bB_@d@i@~@%7BA~BkAlAkAbAy@j@[N[VSHc@ZQHGVPpBLv@ZhAN%5EJL~AhAh@b@VVlA~AL?%60@g@JHPa@JOLYPOBKDG?GCGEBAAGAGID]FCHD?@CA
"November 13, 2021 at 06:10PM",Evening Ride,Ride,3401.3,"18 minutes, 7 seconds",1087,http://www.strava.com/activities/6250078207,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:psteFmhusZ?AE@GTTZB@L?j@eAbAuAfBmCvAuAnBiCP]CKWYUi@_B%7BBc@i@o@iAYa@?JADC?DMCIi@g@e@o@CMFO?[FSn@%7D@l@s@FBVq@D]Nw@D_@@q@JuADWD%7B@FiBJeALeB?MEMEEOCGE@C@?AGBc@EE@@NG%7C@HFAFEBOBQG%7B@Rg@EKHYFaCDc@AKFkAEu@@c@LwB?c@Bo@JwA%5CoCFq@DiAXoCHe@JCQHJmADaAPsBL_CFkA@qBLqATgFNsBN%7BCBGEA@YVqCXmF?u@R%7BBToGFOGB@O%60@eFHyARyBFeBLuA?_A@BHQBaADg@JyBAKEISIeDUyBYAEDOBU@H?KJOLCPK?CKN%60@Q
"November 14, 2021 at 10:21AM",Morning Run,Run,10074.7,"57 minutes, 13 seconds",3433,http://www.strava.com/activities/6254182763,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:xeueF_k%7BsZOECe@T%7DAF%7D@a@QcB[Y?WCeAOiAEq@MW?UCUDS@a@EK_@SMo@EWKUDKXW?WEYMa@FUA%7BAWgAGu@A%7D@g@WEo@EeAQU@%7BCUy@[g@DcDHk@CQIs@Qk@EYF_@@%7DB[W?%7D@QeCUk@Sa@e@i@YK[E_@AcAIy@p@eCy@%7D@q@Y_A[k@Ie@Ki@Cq@Go@Qo@Ik@E_AQUDU@UHYBm@Pq@Xc@?u@o@m@SSFKRGv@A~ABZElAQpBk@nCCt@It@a@jAE%5E_@%7CD?XG%7C@@x@SfCEZIVClAGr@?ZB%5CAt@Ht@AvAE%60ASlBGnBE%5CA%60AQfBEr@ErBc@%7CFCt@GZGfBSjBYfAQz@GjAL%7C@@l@OfC@bAEd@GVGt@@XPdCBt@PjA@%60C%60@bDAx@DZLNn@b@Xn@VjABZAv@?nADbAEh@S?%7D@Js@%5E_@XSJ%7B@pAc@hAMr@AZDp@NPTDhALd@@f@DRBNPpATPORGV?fBN~DRdARxABn@Hr@Dl@FLAz@FdAB%5CCn@_@RGT?RFRVHTPHjAL~@LRFj@AzBFrAJj@LnAA%7CEV%7C@@j@F%60@GdBk@dAg@%7CA%7D@%5C]h@q@d@w@Tg@D[Mc@Wk@QUOKSIg@MSC%7D@@y@F%7B@Ig@A%7DAg@c@Yq@m@a@YUGy@QaBQSGQAi@?i@ES?_AKm@EuAOwA[%7BAOo@Q%7B@]uB[wAGsAOiAJe@XgA%7C@e@l@c@X_A%60@q@Tw@N%7B@DUAk@Ke@AMOGQIoAAcCQmAQi@m@u@Um@C[@_AUoAOkAEaCUoCIwA?s@H%7B@Pu@Cw@@oAF_BMmA?]JsA%60@eADWFqB?s@Js@HqADYJoA@s@RaCBkBZqBDYFaC@iANq@LeBEeBMa@BsAGUN%7DBL%7B@H[Hq@@o@DYAu@J%7BBNiBFiABYXk@FYDs@NcAZiAH%7D@FwAHq@?%7D@IkB@YJeAHE%60@uBNoAFkCKiBFmALs@Fq@%60@uAf@eC%5EeAb@_ALS%60Au@p@iAPWVQ
"November 14, 2021 at 03:04PM",Afternoon Ride,Ride,3850.7,"16 minutes, 43 seconds",1003,http://www.strava.com/activities/6254624892,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:bhueF%7Bj%7BsZC%7DACCc@d@QJF?ECO@[CACJIHSDULuA@s@DENTZL%5CFrALP?DElALZADBACB@LTD%5CYvCKxAO%60CAr@q@nKIdBG%60DD@?p@IL?p@[%60EKbD_@jHKf@Ad@EN?RDC@RAV[tEGX@b@ARCFA%7C@G%5EC%60AKpAAf@KnA?PBFMfAAd@_@vHEb@K%5EUTQ~@A~@OdBQ%7CCKr@IjB_@pECj@Bz@_@%7CIA@YEMFm@MI@CBAH@TDBJDGt@HHd@DFTu@rLIn@GlBOX[%5E[l@UVs@r@OZ@TEHG@KJS%5Ei@jABJg@j@cA~AsAdBcAjAeBpAg@ZYLMBu@h@EEHv@DrAT%60A%5CdAR%5EJLl@%60@xBlBZh@j@f@LI%60A%7DAb@g@BEAMIGG@CALYDADDC?EC
"November 14, 2021 at 06:28PM",Evening Ride,Ride,3409.9,"13 minutes, 41 seconds",821,http://www.strava.com/activities/6254892827,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:nqteF_nusZdAbECQCCEDBJAL%5ERNGBKdA%7BA%7C@mArA%7DAHQB_@XUVc@dAqA%7C@oA?GIMG@GQOU%7DCiE_@o@GEWm@gA%7DA@MDCCa@DSPI%60AkAR]h@_BD[RsCFa@HaBFc@Ae@H%7D@JoBCSGGGCDAUI?@CCD[AMEGFGD?h@HL?HCF?LIDUFgAFg@DGAaABs@NqCEe@@%7D@LeB@oAJ%7BAf@_ELiCReBH_@ACC@Ju@?WHqAHg@T%7BF?s@VsD%5EsHRiDAYBg@PcCViGL%7BALyCTaD?KA@?CBs@DUDs@f@sGNyCFi@LwB?_@DaA@u@JuAEKUI%7BBWoB[k@EGE?GFe@AGAP
"November 15, 2021 at 04:57PM",Afternoon Ride,Ride,3799.1,"15 minutes, 51 seconds",951,http://www.strava.com/activities/6259771251,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:pgueFcn%7BsZFHGC@B]TAAOXG@MKBACC@WD_@AOLw@@i@D[JKJHHXHBBFPLH@X@h@HZ?r@HT@VEZFHABLBj@AVOlBMvBCjAGd@EpAU%7CBAt@a@xFIvD?hAEdAQ%60DUlBAt@MbCEpAIlAKfAIzBMdCOjBQvEKp@?Z@G@j@UnDOjDQnCAPKXCCBBCDA%5CELGPKJI%5CId@C~AMdBIxBG%5CIX[pB@~@MpCFn@?%5CI~@G%5EMdBIr@AtB_@Iq@GIDEH@%5CLDEh@DNPHRBDHDNQnCE%60AK%7C@QvCMrCCRILc@%60@i@~@oAtAHH?H_@%5CEJUh@[~@q@hAuBxCeAbAmA%60AmChB]NGFCJJp@@%5EV~AJf@Vr@VXp@%5El@d@bAdAz@hANLJEhB%7BBDGAKQCIMFSHCHDIB@I
"November 15, 2021 at 07:14PM",Evening Ride,Ride,3500.4,"20 minutes, 59 seconds",1259,http://www.strava.com/activities/6260076869,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:rsteF%7DhusZAREGA@BPPNPHFC%7CAcC%60@g@PYjAuAFO?UHOZU%5Cc@DCnBmC?Ke@%7D@%7BB%7DC_BaCo@%7B@GMAGEGCOBKCa@BKb@_@x@%7B@%5Cw@D_@Ts@DUJsAFeBDMB%7D@DMAu@FmADo@Lg@?UE[IGUIDg@GQ?MbARRGL[AILo@BYLo@IY?M@_AJgA@qDRsC?_@HeA?]Do@ZaBLeABw@LwAVuA?ICDAAAUBs@d@yFJwBA%7D@Dg@?%7B@TqCRyERgCDgAAe@@SJ%7B@XaEJ%7DC?c@Jq@FeCPuC?_@C?r@iH@k@PuBZkF?WGOHw@RmC@KEYYEaBQg@Co@Iu@G[EEIGACG@KBKXYELIDADIDIFb@a@HQ%5EEUCJ?@JFBVFHDPDARGT[RAPC?CO
"November 16, 2021 at 11:04AM",Lunch Ride,Ride,3887.9,"16 minutes, 7 seconds",967,http://www.strava.com/activities/6263514928,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:diueFol%7BsZgBXHSQPEPC@HUFE?MOWNVGCCI?g@XqCDOFELR%60@NHFRBb@@%5CFz@HL?FEPFNLH?JBHDDH@JCp@OfBQzCE%60AHh@YrBq@tJCvBEv@AxAInBSdDGfBO~BGvAUpCFJIj@@v@a@jECjAW~ECl@BG?XCh@EVO~BG%60A?ZALIFBPAXQnCGhAEV[b@Kb@If@WlD?x@Mz@Cp@UjAEnBMrA@v@Ch@Dx@K%60BQtACfAKh@C%5ED%60@CBOCYAKD_@OGDETBRDHHDEd@BLTFX@DJ?XQtBC%60AKjAQlDQlBA%5EMVUPq@fAc@b@c@j@EJ@X]j@o@xAw@xA%7DAvBeAhAwArAuA%7C@cBx@GN@ZFV@XNnAVhANf@JNrA~@l@f@zBfCJAz@mANWf@e@EHKDSU@SBQFCFBG?BKDA
"November 16, 2021 at 09:30PM",Night Ride,Ride,4481.3,"20 minutes, 14 seconds",1214,http://www.strava.com/activities/6264838322,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:ziqeF_pwsZQGLGGUCADw@?@%60@Hj@DZHdCX~BLjAN%60A?bBN~AFn@Fd@@~BLxAPr@@rBThADp@D%5EFrBBrBTRBd@CfAJHBj@@b@DdBFnDXv@Jh@AxBPxCF%7CATL?CA?E?DZAfAPp@D%5EHtCLlAHp@AT@TBXDACJBt@BFDvCP~@Jr@BXFZBZ?tAPrAJlBBPCRY@I?c@Go@F_@?QNy@DoA?UFi@CYAwABq@C]?Kf@aFC[ZcDTmDTmA@FGa@N%7B@HgAFi@FmCLqB@w@HcAAG@a@ViCHmB@Q@@@sAXwEABAs@FWJ_ABaAPkBRqEHq@X%7DEHyBTqCV_FFs@RmELcBBcAPaCUM%7DCM_C[GE?GFQHOKLKAGDDMA@nAo@RNWOZTPXFDILIEKd@GA
"November 17, 2021 at 10:55AM",Morning Run,Run,4015.2,"22 minutes, 3 seconds",1323,http://www.strava.com/activities/6268110379,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:njueFkj%7BsZNAVBb@Hf@@n@EPRVBR@XGT?RFVBrAVd@Pj@FrAFVBRH%60AN%7CAJFPAVD%5C?x@I%7CAGXA%5CH%5E?b@y@pM?%5ENn@PTDZYn@NRHv@CtAOxAYzEEtAIpADJVVDPGP]f@PHVCl@@vA%60@VBdA?~CJnAHh@Jl@?%60AXb@HTHbAVtB?hAN%5ENTDX@n@I%5CURS%5Cq@Jy@A%7B@MeB?]Hs@b@eAF[?kBI[Ws@_Ak@UIW@eAHyAKuAWiAMSTYF[GmAKyAQUAm@U%7DAIsAs@a@Ma@?aARiA_@_@WSYAGZB?EBIUu@CUAs@HiBDoBHcAHqAHs@LyBC_BDc@RyAFuAHu@DuAAu@OMUEi@AYEm@AWGw@Cc@GyAG_BQm@Qw@Em@IW@KFE?kAScEg@WAMV@%5E
"November 17, 2021 at 01:56PM",Afternoon Ride,Ride,3699.5,"13 minutes, 49 seconds",829,http://www.strava.com/activities/6268497071,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:jhueFyj%7BsZmA]@EUa@FVUa@LNEITy@PoBBEJAPHp@RdARL@JCx@Pz@DEADDJb@DR?Le@rGGdBu@%60LWtG@%7C@a@jGIpBY~EAn@OlB@X?EAX?f@CRMrBIh@SvEQdBCvAUpE@l@@CCl@GXCXU~DGNGf@EFIDIPQ%7C@YjFC%60@G%60@IlBe@~F@rBUhCMhECLED%7D@ISIGDEL@LDJHD?CCl@LNZBRLA%5ES%7CACtAMp@_@pIGPWVk@%60A[%5E[V_@b@ELBVGIEFq@hBsBpD[%60@Yb@MPYPYVcB~AeAt@yAx@KHW%5C?HDLS%5E[tAAFB?Un@EVHTTXRNb@HhAz@V%5EB%5CIp@@b@GB?FEBc@I
"November 17, 2021 at 07:39PM",Evening Ride,Ride,3624,"15 minutes, 16 seconds",916,http://www.strava.com/activities/6269146917,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:xsteFuiusZ@HI%5C@DDDEABVQZMLa@Ri@b@I@a@H]OEQg@o@yAgAIF%7B@qAEICUWu@Mo@E%7BBBIJKj@UFI%60Ak@%60Au@v@o@vA%7DAv@eArA%7BBlAaCDOGi@dBiBXm@J_@GA@QTc@FYNwBTcFLuAFqA?]CGEEUEAIDa@GI?MJCH@%5CJXDXQHMFUI]?WHq@@_@AMDw@FgCCaADmAHaADgBJmA?Wf@%7BDDu@PeBFcALa@Dg@By@JqAXcG?%7B@DgBJoA@m@r@eKDy@AAABA[n@eK?s@Ba@NiBRyETeCN_D%5C%7DFDqAN_CVkFIWiBSmBMiAQGCAGJe@BEAPKFDCGLVQDBZ_@HOIHEA@KH?DB
"November 18, 2021 at 08:07AM",Morning Run,Run,5738.6,"37 minutes, 54 seconds",2274,http://www.strava.com/activities/6272207450,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:rfteFgnusZCQEII[G%7BBe@kEKa@KCSBcARu@BeBWi@Qi@[m@s@w@sBWkAIy@Aq@JkBTsA%5EqARc@DWWa@K[Ay@H[p@_B%5Cm@DUHs@?UGYA[A_A@q@HeAq@?CQJs@EKQEm@Aa@OaAQeAEk@DY?%7D@IqAUw@Gw@CSBQEuCQwA?q@OeBQc@Cm@?WBcAQgBOQEg@Eo@?wAIe@KqCY%7B@?WC%7D@BYEg@CUIi@E%7B@Bo@IIAu@]qASg@ASEUOIWC]?y@Ba@%5EqAZg@x@cAd@]%60A[l@KPAj@?fADh@F%60A?fAKd@Kh@]l@i@Vg@jAkAb@Uj@Ih@?x@HRDn@@PFz@Fd@Hx@PPF%60@XdARf@BrD%60@l@@v@TNCd@Dj@Np@HP@z@?TDdAZh@VnAdAf@P%5EP%60@HNBb@?d@Dh@?v@IbAAf@FNJX%60@d@bALVNf@Ir@Wr@g@j@aAdAiBtA%7D@%5Cy@Rq@VRJHCT?VJJA%5CHLCIdAGf@ITC%5CBTGpA@pAEbBOd@MLSf@KNIRGT?V@VJf@HXL@z@%7B@XMf@Yd@QP?REh@G~AFrAh@hAhAb@t@f@%60BTjAFnBE~ACRIf@Of@u@%7CAW%5Ek@d@a@XYJCPBV
"November 18, 2021 at 07:52AM",Morning Ride,Ride,4465.5,"1 hour, 1 minute, 10 seconds",3670,http://www.strava.com/activities/6272232969,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:rhueFim%7BsZWMMCQXYV?JWSCKPw@F%7B@?%7D@BIFCPLNBZVHBbBPtAFf@?G@DFJZDf@?j@_@%7CFW%60G_@lE]lGCx@@x@UhEGrBKtAW%7CFMhB[tGQrCEpAIv@EvAMnCYtEWdDEZCH?AEFIl@Q%5EKj@IvBGl@QlCMlAG%7C@ENGd@OpCErAD~B]lDK~BYIUAOGUAG?GNB%5CNHDHKZBJLF%5CDHTS%7CB?n@Ad@KjAa@jHENKJYPIL[p@eAjAO%5C?DDLSRWb@[v@cAjBcBbC%7DA%7CA%7BAnAKPiCrAERDX@j@Hn@VpA%5CfA%60@f@h@X%7C@v@b@Xr@t@N@%60@KZQh@a@DOLM@GIQ?GEKAm@OUb@x@CBCCJm@CEGAHVEODJ@@GKFNIMDF
"November 19, 2021 at 09:50AM",Morning Ride,Ride,3830.4,"16 minutes, 13 seconds",973,http://www.strava.com/activities/6276811201,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:lhueFem%7BsZc@SBDG@e@v@C?Ci@?BBA@kADa@DMBw@DIh@RPNH@T@NFbAJFBd@BFF%5ECV@CCNJFVGnAI~@MjDUbEc@zGUlF?b@@BEvA_@hGCv@I%60ASbECnAStC?n@]%7CFMpAI~BMbB@TAf@QbDIxBO%7CBOdBA@ACIb@Yj@Mn@]pH]xBGvAIl@O%60CANFpAK%60ACfAK%60BElAGb@@NABm@IM@[?IBAHD@AVDR?XHPHDNALDDHIxAGbBKhAa@zHCPQZKFUZ]l@cAfAINCLDTABMN]l@g@fAIHQb@a@r@cAtAG?OZMPsArAe@%60@_Al@%7B@n@sAt@?XTbCJb@f@zA%60BnAx@r@d@d@~@jACPa@d@EAUWGMIc@OS[WSGUF]%60@[XSFB@
"November 19, 2021 at 05:58PM",Afternoon Ride,Ride,3709.4,"19 minutes, 48 seconds",1188,http://www.strava.com/activities/6277700152,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:nsteFmhusZGTFIHRAFELSTaAp@QFk@LECo@w@mAaACGe@[i@k@W]Wu@SeAOuB@IDGjAi@dBgAlBqBd@_@%60@g@%5Ei@x@sAbBcDPUDOEY@a@F@NK%7C@gAb@w@Ls@LYDOJkCNmBDgBVkD?QKQUIODRu@AKACCFAGDCj@Hb@?PYFSCQFWAQCIX_AE%7D@BuAFuAAmARqEL%7BAPcAHcAJs@%60@uFDYBA?ATyERsDD_AAU@mABBd@yHVgFEg@BMADCUBCF?CS@UDWXkE?_@JaBBuALoATyFXqCD_AL_BPiET_DV%7DFJcBEGo@E%7BAU_@Dm@UOCa@?IFUIIGAIDq@D@ER?NE@?FLIDQJMTED@HCBECESAJKBLDDp@LFF?FCFGABDEFDTONC?AG?JCC@CC?BC@@?DCB
"November 19, 2021 at 06:44PM",Evening Run,Run,6603.4,"39 minutes, 27 seconds",2367,http://www.strava.com/activities/6277852343,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:~jueFul%7BsZAo@@q@Nk@j@Gl@M%60@?BDl@@dANt@TV@jBTd@NTAzAVdBLPJ%60BL%5ENvCZp@J~AFVFn@F%7C@RRLNNr@LlAFl@Jx@Vh@Ab@OX@j@A~@@rCPjABpBCXSLYH[XiBLiB@gAnBHh@G~@Bt@n@j@fAd@lC%5CbBVOj@i@P[V[h@%7D@Be@?q@Ti@XHdCXz@Bl@FfBHpDn@VBTAp@Hn@?%60BLNOAoCTyDj@gBBUHMDDj@Gh@BnAPTFZA%7CASxDo@NOZqEJc@Pg@Zu@b@y@f@[h@UpAQv@H%5E?%60A%7C@%5Cz@NZTz@TjCM~@K%5Eq@tAy@dAm@%5EUTq@PQOy@CUIk@a@s@y@S]M]IGSOSCcB%60@k@Ds@La@D]Js@FcAI]Mq@GKDgBHUDc@@uAMyBKUCoAi@UCUJg@Hw@G%7D@MqCOWIs@FWFg@WMUiA@WIUOm@o@aAEu@IWAaAOW@YC%7D@K[XQbBGt@Av@K%60AG%60CAHGBYBuCS%7BEo@k@?iAKyC[gDe@%7BEc@iBKuAEeEk@YAsDa@m@AaAKyAW[Hi@Au@Mi@]i@?OVA%5CM%7C@OpCKhA]vGI%7C@CF
"November 20, 2021 at 09:52AM",Morning Ride,Ride,3776.7,"16 minutes, 18 seconds",978,http://www.strava.com/activities/6280660495,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:~hueFyj%7BsZ%7DAi@FEe@BE?GIAIFg@Ng@%5CeBF?LDZPXF%60@?~@JdBHb@TL%60@WjCW%7CDG%5EAdAiAxQA~@BCAL@d@BD?JI%5CMdBcAdRE%5E?JFEIzA_AlOBC@PWrEA%5E@PW%60DKvBO~@Yf@Kt@I%60BKz@SpCSxA_@nHBhBW~CC~AIpACJe@MOB]CGDET@BJH@FGh@BHd@CFFDJ?%5CS~DWjDWfEGZ]%5Cc@z@oAtACFA%5CCFGHQZq@xAgAlB_ArAk@p@%7BAxA%7DCxB%7D@h@EDAJHrANbA%60@%7CAP%5CLJzAbAh@d@x@dAFD%5C?%5CKvAiAHOCAGOFMFBEBGGBB?KLQ@K
